"id","bilderberg_id","type","has_images","images_complete","has_placeholders","is_fragmentary","is_dare_foliated","page_count","repository_id","idno","alt_repository","content_title","content_summary","is_segmented","leaves_count","material_type","leaves_format","leaves_height","leaves_width","written_lines","written_lines_text","column_no","written_height","written_width","hand_number","contemporary_binding","binding_width","binding_height","binding_date","origin_not_before","origin_not_after","origin_date","origin_place","foliation","collation","condition_description","decoration","layout","hand_description","binding_description","acquisition","provenance","additions","gw_no","istc","vd16","edit16","i_aureliensis","content","material_description","origin","doc_editor"
1098,BOOK-DARE-M-DE-MUC-BSB-Cod.hebr.108,ms,1,1,0,0,1,"0",83,Cod.hebr. 108,"",Miscellany,,,"132",0,,,,"0","0","1",,,"0",,,,,"1441-01-01","1441-12-31","1441",Italy,"[{""text"": ""There are many mistakes in the foliation: The counting starts with \""7\"", between foll. 34 and 35 one fol. is not counted, fol. 90 is followed by fol. 92, and fol. 134 is followed by fol. 136. Therefore DARE set up a new foliation. "", ""type"": ""text""}]","","","[{""text"": ""Fols. 121r and 133v: The name \""Nathan\"" in square script."", ""type"": ""text""}]","[{""text"": ""1 column"", ""type"": ""text""}, {""text"": ""null"", ""type"": ""paragraph""}, {""text"": ""null"", ""type"": ""paragraph""}]","[{""text"": ""One hand."", ""type"": ""text""}, {""text"": ""null"", ""type"": ""paragraph""}, {""text"": ""Spanish-Italian script"", ""type"": ""text""}]","","","[{""text"": ""Fol. 8r: קנין כספי ברוך בר ..."", ""type"": ""text""}, {""text"": ""null"", ""type"": ""paragraph""}, {""text"": ""Fol. 118r: קנין כספי אני אלישע הרופא מיוצאי פרווינצא"", ""type"": ""text""}]","",,,,,,"","","",
1099,BOOK-DARE-M-DE-MUC-BSB-Cod.hebr.29,ms,1,1,0,0,1,"0",83,Cod.hebr. 29,"",Medical treatises,,0,"260",1,"","","","0","0","1","","","0",0,"","","","1545-01-01","1555-12-31",about 1550,"","[{""text"": ""The folio numbers 152-157 were omitted. This is corrected in the DARE foliation."", ""type"": ""text""}]","","","","[{""text"": ""1 column"", ""type"": ""text""}, {""text"": ""null"", ""type"": ""paragraph""}, {""text"": ""null"", ""type"": ""paragraph""}]","[{""text"": ""One hand."", ""type"": ""text""}, {""text"": ""null"", ""type"": ""paragraph""}, {""text"": ""German script."", ""type"": ""text""}]","","","","",,,,,,"","","",
1100,BOOK-DARE-M-RU-LED-IOS-B.95,ms,0,0,0,0,0,"0",79,B 95,"",,,,,2,,,,"28","28","1",,,"0",0,,,,"1878-01-01","1878-12-31","1878",,"","","","","","[{""text"": ""Karaitic hand"", ""type"": ""text""}]","","","","",,,,,,"","","",
1101,BOOK-DARE-M-AT-VIE-ONB-Cod.hebr.54,ms,0,0,0,0,0,"0",85,Cod. hebr. 54,"[{""idno"": ""hebr. 54"", ""repository"": null}]","",,0,"37 folios",2,"","","","28","28","1","","","0",0,"","","","1300-01-01","1400-12-31","14th cent.","","","","","","","[{""text"": ""Spanish hand "", ""type"": ""text""}, {""text"": ""null"", ""type"": ""paragraph""}, {""text"": ""null"", ""type"": ""paragraph""}]","","","","",,,,,,"","","",
1102,BOOK-DARE-M-FR-PAR-BNF-heb.940,ms,0,0,0,0,0,"0",81,héb. 940,"[{""idno"": ""héb. 940"", ""repository"": null}]","",,,,2,,,,"28","28","1",,,"0",0,,,,"1472-01-01","1472-12-31","1472",Crotone,"","","","","","[{""text"": ""Spanish hand "", ""type"": ""text""}]","","","","",,,,,,"","","",
1103,BOOK-DARE-M-RU-LED-NLR-Evr.I387.391,ms,0,0,0,0,0,"0",78,Evr. I 387-391,"",,,,,2,,,,"28","28","1",,,"0",0,,,,"1600-01-01","1700-12-31","17th cent.",,"","","","","","","","","[{""text"": ""אוסף פירקוביץ הראשון.  "", ""type"": ""text""}]","",,,,,,"","","",
1104,BOOK-DARE-M-GB-OXF-BOD-Opp.Add.Qu.10,ms,0,0,0,0,0,"0",22,Opp. Add. Qu. 10,"",Miscellany,,,"173",1,In quarto,,,"28","28","1",,,"0",0,,,,"1400-01-01","1499-12-31","15th cent.",Italy,"","","","[{""type"": ""section_start"", ""section_name"": ""Watermark""}, {""text"": ""Items 2, 7-14: same watermarks."", ""type"": ""text""}]","[{""text"": ""1 column"", ""type"": ""text""}, {""text"": ""null"", ""type"": ""paragraph""}, {""text"": ""null"", ""type"": ""paragraph""}]","[{""text"": ""Two hands."", ""type"": ""text""}, {""text"": ""null"", ""type"": ""paragraph""}, {""text"": ""Items 1, 3-6: Italian semi-cursive script."", ""type"": ""text""}, {""text"": ""null"", ""type"": ""paragraph""}, {""text"": ""Items 2, 7-14: Sephardic semi-cursive script."", ""type"": ""text""}]","","","[{""text"": ""Owners: Shimshon Kohen Modon, 5459 = 1699, who added marg. notes to the last two treatises, as well as the contents of the MS., according to which two treatises - a. ספר העגולות לבטלמיוס העתקת הרש׳ בן תבון; b. ספר מאזני העיונים (לא נזכר שם פועלו והוא מחמד מאד). Isaya Bassan (at end Rom. char.)."", ""type"": ""text""}]","[{""text"": ""Item 1: With marg. notes, ontaining chiefly omissions and variations (to be read in the preface ספר הנכבד instead of ספר הנפש). After the words אחרי הפרדה מן הגוף (ed. of Venice, fol. 59c) the MS. has וראוי לדעת סבת המחלוקת אשר נחלק בו החכמים הקודמים בהשארות הנפש ואחר כן נסאר ראיותיהם. Next comes a long chapter on the same subject, wherein the opinions of Alexander Aphrodiensis, Themistius, el-Farabi, and Averroes are given, followed by the printed § מאמר לחכם הראשון המכונה ב״ר. The 13th chapter of the edition is not in the MS."", ""type"": ""text""}, {""text"": ""null"", ""type"": ""paragraph""}, {""text"": ""Item 7: The translator adds a large number of notes, wherein he polemises against the author, smetimes in abusive terms."", ""type"": ""text""}]",,,,,,"","","",
1105,BOOK-DARE-M-GB-LON-SOF-96,ms,0,0,0,0,0,"0",30,"96","[{""idno"": ""96"", ""repository"": null}, {""idno"": ""96"", ""repository"": null}, {""idno"": ""96"", ""repository"": null}]",Miscellany,,,"327",1,,"255","198","29","29",,,,"0",0,,,,"1400-01-01","1499-12-31","15th century",,"[{""text"": ""Begins with three blank folios and ends with eight blank folios."", ""type"": ""text""}]","","[{""text"": ""Slightly stained."", ""type"": ""text""}]","","[{""text"": ""29 lines"", ""type"": ""text""}]","[{""text"": ""Sephardic hand"", ""type"": ""text""}]","","","","",,,,,,"","","",
1106,BOOK-DARE-M-DE-MUC-BSB-Cod.hebr.110,ms,1,1,0,0,1,"0",83,Cod.hebr. 110,"",Miscellany,,,"229",0,,,,"0","0","1",,,"0",,,,,"1400-01-01","1499-12-31","15th cent.",Italy,"","","","","[{""text"": ""Text is set in one column."", ""type"": ""text""}, {""text"": ""null"", ""type"": ""paragraph""}, {""text"": ""null"", ""type"": ""paragraph""}]","[{""text"": ""Two hands."", ""type"": ""text""}, {""text"": ""null"", ""type"": ""paragraph""}, {""text"": ""First hand's name: Mordecai (foll. 1r, 137r, 181r, 182r.)."", ""type"": ""text""}, {""text"": ""null"", ""type"": ""paragraph""}, {""text"": ""Second hand starts with fol. 202."", ""type"": ""text""}, {""text"": ""null"", ""type"": ""paragraph""}, {""text"": ""Italian rabbinical scripts."", ""type"": ""text""}]","","","[{""text"": ""Fol. 1r: Names of owners: יחיאל (the rest is erased); Joannis Alberti Widmastadii"", ""type"": ""text""}, {""text"": ""null"", ""type"": ""paragraph""}, {""text"": ""Fol. 228: Contract of sale: מודה אני יקותיאל ישר\""ו בכמ\""ר אברהם מפורלי כמו שהיו’ היום ב’ שהוא ח’ ימים לחדש טבת שנת רל\""ד מכרתי הספר הזה ספר כוונות הפילוסופים אל הנכבד כמ\""ר מנחם הרופא ישר\""ו הדר בטירני וקבלתי ממנו דמי שיוויו ...; signatures: יהודה יזיי\""א בכר מרדכי\"" ו\""מיכאל יצ\""ו בכמ\""ר יהודה הרופא ישר\""ו מריאיטי ."", ""type"": ""text""}]","[{""text"": ""Item 1: On the margins many glosses (some bei "", ""type"": ""text""}, {""text"": ""Moses Rieti"", ""type"": ""person"", ""person"": 429}, {""text"": ""), starting with: נ׳, נ״את נ״ר, נ״בֿ ני״ב, ני״ן. "", ""type"": ""text""}, {""text"": ""null"", ""type"": ""paragraph""}, {""text"": ""Item 1: On fol. 18 there is a memory verse by Elia b. Benjamin מיינאצאנו with explanation: משקל בנוי על סימן ההיקשים האמתיים ר״ל המולידים אדם דש בהיקש"", ""type"": ""text""}]",,,,,,"","","",
1107,BOOK-DARE-M-IT-FLR-BML-Plut.02.25,ms,1,1,0,0,0,"0",95,Plut. 02.25,"",,,,,2,,,,"28","28","1",,,"0",0,,,,"1532-01-01","1532-12-31","1532",Citta di Castello,"","","","","","[{""text"": ""Italian hand"", ""type"": ""text""}]","","","","",,,,,,"","","",
1108,BOOK-DARE-M-DE-HAM-SUB-Cod.hebr.261,ms,1,1,0,0,0,"0",154,Cod.hebr. 261,"[{""idno"": ""Cod.hebr. 261"", ""repository"": null}]",Miscellany,,,"180",2,In quarto,,,"0","0","1",,,"0",,,,,"1400-01-01","1499-12-31","15th cent.",,"","","","","[{""text"": ""Text is set in one column. "", ""type"": ""text""}, {""text"": ""null"", ""type"": ""paragraph""}, {""text"": ""null"", ""type"": ""paragraph""}]","[{""text"": ""One hand."", ""type"": ""text""}, {""text"": ""null"", ""type"": ""paragraph""}, {""text"": ""German Rabbinical script."", ""type"": ""text""}]","","","","[{""text"": ""Item 1: Marginal notes and on "", ""type"": ""text""}, {""text"": ""18r-18v"", ""type"": ""locus_multi"", ""to_page"": 0, ""to_folio"": ""18v"", ""from_page"": 0, ""from_folio"": ""18r""}, {""text"": "" appendix by another hand. "", ""type"": ""text""}]",,,,,,"","","",
1109,BOOK-DARE-M-FR-PAR-BNF-heb.926,ms,1,1,0,0,1,"0",81,héb. 926,"[{""idno"": ""héb. 926"", ""repository"": null}]",באור אמצעי על ספרי ההגיון של אריסטו,,,,2,,,,"28","28","1",,,"0",0,,,,"1472-01-01","1472-12-31","1472",Apice,"","","","","","[{""text"": ""Italian hand "", ""type"": ""text""}]","","","","",,,,,,"","","",
1110,BOOK-DARE-M-US-NYC-JTS-2471,ms,0,0,0,0,0,"0",9,"2471","[{""idno"": ""2471"", ""repository"": null}]",,,,,2,,,,"28","28","1",,,"0",0,,,,"1400-01-01","1600-12-31","15th - 16th cent.",,"","","","","","[{""text"": ""Byzantine hand (?)"", ""type"": ""text""}]","","","","",,,,,,"","","",
1111,BOOK-DARE-M-HU-BUD-OC-KaufmannA285,ms,0,0,0,0,0,"0",147,Kaufmann A 285,"",,,,,2,,,,"28","28","1",,,"0",0,,,,"1400-01-01","1500-12-31","15th cent.",,"","","","","","[{""text"": ""Karaitic hand "", ""type"": ""text""}, {""text"": ""null"", ""type"": ""paragraph""}, {""text"": ""null"", ""type"": ""paragraph""}]","","","","",,,,,,"","","",
1112,BOOK-DARE-M-US-JHY-HU-Heb.41,ms,0,0,0,0,0,"0",7,Heb. 41,"",,,,"87 folios",2,,,,"28","28","1",,,"0",0,,,,"1400-01-01","1500-12-31","15th cent.",,"","","","","","[{""text"": ""Spanish hand"", ""type"": ""text""}]","","","[{""text"": ""ציון בעלים (בסופו): \""בונט דלאטיש יצ\""ו\"" [=עמנואל פרובנצלי].  "", ""type"": ""text""}]","",,,,,,"","","",
1113,BOOK-DARE-M-IT-PMF-PAL-Cod.Parm.2615,ms,0,0,0,0,0,"0",86,Parm. 2615,"[{""idno"": ""Parm. 2615"", ""repository"": null}]",,,,,2,,,,"28","28","1",,,"0",0,,,,"1500-01-01","1525-12-31",Beginning of the 16th cent.,,"","","","","","[{""text"": ""Italian hand"", ""type"": ""text""}]","","","[{""text"": ""בתחילה ובסוף \""אי\""ש ג\""ר אנכי בארץ\"". בדף הראשון הערת בעלים ארוכה יותר אבל מטושטשת: \""לאברהם גראציאנו למקנה מאת יורשת כמה\""ר עובדיא סנגויני ע\""י כמ\""ר אור שרגא מודונא המכונה המלאך במעות מנויות בחדש אדר שנת ת\""ך לפ\""ק\"";  "", ""type"": ""text""}]","",,,,,,"","","",
1114,BOOK-DARE-M-FR-PAR-BNF-heb.903,ms,0,0,0,0,0,"0",81,héb. 903,"[{""idno"": ""héb. 903"", ""repository"": null}]",,,,,2,,,,"28","28","1",,,"0",0,,,,"1400-01-01","1500-12-31","15th cent.",,"","","","","","[{""text"": ""Ashkenazic hand "", ""type"": ""text""}]","","","","",,,,,,"","","",
1115,BOOK-DARE-M-US-PHL-UPL-LJS.453,ms,1,1,0,0,1,"0",11,LJS 453,"[{""idno"": ""LJS 453"", ""repository"": ""Beth Din and Beth Hamidrash""}]",Miscellany,,,"269",2,,"303","205","28","28","1",,,"0",0,,,,"1466-01-01","1466-12-31","1466",Ashkenaz,"[{""text"": ""F. "", ""type"": ""text""}, {""text"": ""163v-163v"", ""type"": ""locus_multi"", ""to_page"": 153043, ""to_folio"": ""163v"", ""from_page"": 153043, ""from_folio"": ""163v""}, {""text"": "" and f. "", ""type"": ""text""}, {""text"": ""269v-269v"", ""type"": ""locus_multi"", ""to_page"": 153253, ""to_folio"": ""269v"", ""from_page"": 153253, ""from_folio"": ""269v""}, {""text"": "" are blank. "", ""type"": ""text""}]","[{""text"": ""With loss of some text, especialy in the beginning of the Ms.  "", ""type"": ""text""}, {""text"": ""null"", ""type"": ""paragraph""}, {""text"": ""There are usually catchwords at bottom of the versos of the leaves ."", ""type"": ""text""}, {""text"": ""null"", ""type"": ""paragraph""}, {""text"": ""With a sign above the anticipated letters."", ""type"": ""text""}]","","[{""type"": ""section_start"", ""section_name"": ""Ink""}, {""text"": ""Dark brown ink."", ""type"": ""text""}]","[{""text"": ""Text is set in one column."", ""type"": ""text""}, {""text"": ""null"", ""type"": ""paragraph""}, {""text"": ""null"", ""type"": ""paragraph""}, {""text"": ""28 lines"", ""type"": ""text""}]","","[{""text"": ""Modern blind and gold-tooled red morocco, two modern paper flyleaves. "", ""type"": ""text""}]","[{""text"": ""Sold auction: Christies, New York  "", ""type"": ""text""}, {""text"": ""23.06.1999"", ""type"": ""text""}]","","[{""text"": ""With marginal annotations.  "", ""type"": ""text""}]",,,,,,"","","",
1116,BOOK-DARE-M-DE-BER-SB-Or.fol.1388,ms,1,1,0,0,1,"0",84,Or.Fol. 1388,"","Averroes, Long Commentary on the Metaphysics",,,"201",0,,,,"0","0","1",,,"0",0,,,,"1400-01-01","1499-12-31","15th cent.",,"","","","","[{""text"": ""Text is set in one column."", ""type"": ""text""}, {""text"": ""null"", ""type"": ""paragraph""}, {""text"": ""null"", ""type"": ""paragraph""}]","[{""text"": ""One hand."", ""type"": ""text""}, {""text"": ""null"", ""type"": ""paragraph""}, {""text"": ""Italian hand."", ""type"": ""text""}]","","","[{""text"": ""Original bound together with Berlin Or.fol. 1388, owned by Bislichis, bought in 1849 by Mendel Landsberg in Krzeminiec. "", ""type"": ""text""}]","",,,,,,"","","",
1117,BOOK-DARE-M-IT-MAN-CI-ebr.12,ms,1,1,0,0,0,"0",224,ebr. 12,"",,,,,2,,,,"28","28","1",,,"0",0,,,,"1527-01-01","1527-12-31","1527",,"","","","","","[{""text"": ""Italian hand"", ""type"": ""text""}]","","","[{""text"": ""בסוף כה\""י רשימת בעלים על הולדת בתו (בנו?) של \""הר’ יחיאל מפיסא רם ליל ג’ יא דיצימ’ שנת פ’ר’ו’ ו’רבו\"" [=1531].  "", ""type"": ""text""}]","",,,,,,"","","",
1118,BOOK-DARE-M-IT-PMF-PAL-Cod.Parm.3477,ms,0,0,0,0,0,"0",86,Parm. 3477,"",,,,,2,,,,"28","28","1",,,"0",0,,,,,,,,"","","","","","","","","","",,,,,,"","","",
1119,BOOK-DARE-M-AT-VIE-ONB-Cod.hebr.43,ms,1,1,0,0,1,"0",85,Cod. hebr. 43,"[{""idno"": ""hebr. 43"", ""repository"": null}]",Theological Miscellany,,0,"282",3,"","220","145","28","28","1","","","0",0,"","","1754","1449-01-01","1449-12-31","18.04.1449",Camerino,"","[{""insert"": ""One layer with 30 folios (f. 1-30), ten layers with 24 folios (f. 31-270), senio (only paper, f. 271-282)\n""}]","","","","[{""insert"": ""Italian-rabbinic hand \n\n""}]","[{""insert"": ""Librarybinding from 1754.\n""}]","","[{""insert"": ""הבעלים: מרדכי רפאל קמרינו.  Manuscript was sent to Tennagel 1622 by Tomas Erpenius. Taken by French people in 1809 but send back in 1810.\n""}]","",,,,,,"","","",
1120,BOOK-DARE-M-IT-FRR-CIF-4,ms,0,0,0,0,0,"0",225,"4","",,,,,2,,,,"28","28","1",,,"0",0,,,,"1500-01-01","1700-12-31","16th - 17th cent.",,"","","","","","[{""text"": ""Italian hand"", ""type"": ""text""}]","","","","",,,,,,"","","",
1121,BOOK-DARE-M-IT-ROM-BNC-Or.52,ms,0,0,0,0,0,"0",111,Or. 52,"[{""idno"": ""Or. 52"", ""repository"": null}]",,,,,2,,,,"28","28","1",,,"0",0,,,,"1400-01-01","1500-12-31","15th cent.",,"","","","","","[{""text"": ""Italian hand"", ""type"": ""text""}]","","","[{""text"": ""ציוני בעלים: \""שלי מרדכי בר’ יצחק זצ\""ל\"" (בראש כה\""י), ובסוף כה\""י: \""קניתי פרוש זה מאבן תבון על קוהלת ... וזה היה ז’ בשבט רכז וקניתי אותן פה [?]\""; \""מודה אני [מנחם] בכר מנחם ... מכרתי זה ... חמשת אלפים ומאתים ועשרי’ ושבעה לבריאת עולם מנחם יזיי\""א בכאמ\""ר מנחם נ\""ע\"". ...  "", ""type"": ""text""}]","",,,,,,"","","",
1122,BOOK-DARE-M-RU-MOW-RSL-Guenzburg71,ms,1,0,0,0,0,"0",80,Guenzburg 71,"",,,,,2,,,,"28","28","1",,,"0",0,,,,"1400-01-01","1500-12-31","15th cent.",,"","","","","","[{""text"": ""Italian hand"", ""type"": ""text""}]","","","","",,,,,,"","","",
1123,BOOK-DARE-M-FR-PAR-BNF-heb.931,ms,1,1,0,0,1,"0",81,héb. 931,"[{""idno"": ""héb. 931"", ""repository"": null}]","",,,,2,,,,"28","28","1",,,"0",0,,,,"1300-01-01","1400-12-31","14th cent.",,"","","","","","[{""text"": ""Spanish hand (?) "", ""type"": ""text""}]","","","","",,,,,,"","","",
1124,BOOK-DARE-M-RU-MOW-RSL-Guenzburg1177,ms,0,0,0,0,0,"0",80,Guenzburg 1177,"",,,,,2,,,,"28","28","1",,,"0",0,,,,"1400-01-01","1500-12-31","15th cent.",,"","","","","","","","","","",,,,,,"","","",
1125,BOOK-DARE-M-IT-ROM-CAS-3090,ms,0,0,0,0,0,"0",107,"3090","[{""idno"": ""3090"", ""repository"": null}, {""idno"": ""3090"", ""repository"": null}]",,,,,2,,,,"28","28","1",,,"0",0,,,,"1300-01-01","1400-12-31","14th cent.",,"","","","","","[{""text"": ""Provençalic hand"", ""type"": ""text""}]","","","[{""text"": ""ציון בעלים (דף 56ב): \""בונגייש דיולאובריגאה ב\""ר אשר יצ\""ו\"". "", ""type"": ""text""}]","",,,,,,"","","",
1126,BOOK-DARE-M-IT-PMF-PAL-Cod.Parm.3030,ms,0,0,0,0,0,"0",86,Parm. 3030,"[{""idno"": ""Parm. 3030"", ""repository"": null}]",,,,,2,,,,"28","28","1",,,"0",0,,,,"1300-01-01","1500-12-31","14th - 15th cent.",,"","","","","","[{""text"": ""Spanish hand"", ""type"": ""text""}]","","","","",,,,,,"","","",
1127,BOOK-DARE-M-RU-LED-NLR-Evr.I431,ms,0,0,0,0,0,"0",78,Evr. I 431,"",,,,,2,,,,"28","28","1",,,"0",0,,,,"1400-01-01","1500-12-31","15th cent.",,"","","","","","[{""text"": ""Spanish hand"", ""type"": ""text""}]","","","[{""text"": ""אוסף פירקוביץ הראשון.  "", ""type"": ""text""}]","",,,,,,"","","",
1128,BOOK-DARE-M-RU-LED-IOS-D.56,ms,0,0,0,0,0,"0",79,D 56,"",,,,,2,,,,"28","28","1",,,"0",0,,,,,,,,"","","","","","","","","","",,,,,,"","","",
1129,BOOK-DARE-M-RU-LED-IOS-B.191,ms,0,0,0,0,0,"0",79,B 191,"",,,,,2,,,,"28","28","1",,,"0",0,,,,"1392-01-01","1392-12-31","1392",,"","","","","","[{""text"": ""Byzantine hand"", ""type"": ""text""}]","","","","",,,,,,"","","",
1130,BOOK-DARE-M-DE-WBL-HAB-Cod.Guelf.83.28.Aug.2o,ms,1,1,0,0,1,"0",153,Cod.Guelf.83.28.Aug.2°,"",Averroes' Short Commentary on the Physics,,,"31",0,,,,"32","32","1","210","140","0",,"220","290",,,,,,"","","","","[{""text"": ""Text is set in one column. "", ""type"": ""text""}, {""type"": ""dimension"", ""width"": ""140"", ""height"": ""210""}, {""text"": ""null"", ""type"": ""paragraph""}, {""text"": ""null"", ""type"": ""paragraph""}]","[{""text"": ""One hand."", ""type"": ""text""}, {""text"": ""null"", ""type"": ""paragraph""}, {""text"": ""Spanish cursive script."", ""type"": ""text""}]","[{""text"": ""Leather and cardboard."", ""type"": ""text""}]","","","[{""text"": "". "", ""type"": ""text""}]",,,,,,"","","",
1131,BOOK-DARE-M-IT-TRN-BN-AII13,ms,0,0,0,0,0,"0",110,AII 13,"",,,,,2,,,,"28","28","1",,,"0",0,,,,,,,,"","","","","","","","","","",,,,,,"","","",
1132,BOOK-DARE-M-IT-PMF-PAL-Cod.Parm.3023,ms,0,0,0,0,0,"0",86,Parm. 3023,"[{""idno"": ""Parm. 3023"", ""repository"": null}]",,,,,2,,,,"28","28","1",,,"0",0,,,,"1300-01-01","1400-12-31","14th cent.",,"","","","","","[{""text"": ""Italian hand"", ""type"": ""text""}]","","","[{""text"": ""בראש כה\""י 3018 שטר מכירה מטושטש, ורשימת כל החבורים שבכל כה\""י המרכיבים קובץ זה: \""אזכיר בפרוטרוט כל הספרי’ בקובץ הלז מבני אורבינו\"".  "", ""type"": ""text""}]","",,,,,,"","","",
1133,BOOK-DARE-M-GB-OXF-BOD-Mich.242,ms,1,1,0,0,0,"0",22,Mich. 242,"[{""idno"": ""Mich. 242"", ""repository"": null}]",Miscellany,,,"96",1,In quarto,,,"28","28","1",,,"0",0,,,,"1700-01-01","1730-12-31",Early 18th cent.,Ashkenaz,"","","","","[{""text"": ""1 column"", ""type"": ""text""}, {""text"": ""null"", ""type"": ""paragraph""}, {""text"": ""null"", ""type"": ""paragraph""}]","[{""text"": ""One hand."", ""type"": ""text""}, {""text"": ""null"", ""type"": ""paragraph""}, {""text"": ""Ashkenazic cursive script."", ""type"": ""text""}]","","","","",,,,,,"","","",
1134,BOOK-DARE-M-RU-LED-NLR-Evr.IIA512,ms,0,0,0,0,0,"0",78,Evr. II A 512,"",,,,,2,,,,"28","28","1",,,"0",0,,,,,,,,"","","","","","","","","[{""text"": ""אוסף פירקוביץ השני.  "", ""type"": ""text""}]","",,,,,,"","","",
1135,BOOK-DARE-M-DE-BER-SB-Or.fol.1387,ms,1,1,0,0,1,"0",84,Or.Fol. 1387,"","Averroes, Long Commentary on De Anima",,,"78",0,,,,"0","0","1",,,"0",0,,,,"1475-07-15","1475-07-15","Av 2nd, 5235",,"[{""text"": ""In the original foliation the two folios inserted by Landsberg to complete the text were counted as foll. 52bis and 54bis. In the DARE foliation these folios were counted as regular folios of the ms."", ""type"": ""text""}]","","","","[{""text"": ""Text is set in one column."", ""type"": ""text""}, {""text"": ""null"", ""type"": ""paragraph""}, {""text"": ""null"", ""type"": ""paragraph""}]","[{""text"": ""One hand."", ""type"": ""text""}, {""text"": ""null"", ""type"": ""paragraph""}, {""text"": ""Middle and large Spanish hand."", ""type"": ""text""}, {""text"": ""null"", ""type"": ""paragraph""}, {""text"": ""Copied by Samuel Pinchas."", ""type"": ""text""}]","","","[{""text"": ""Original bound together with Berlin Or.fol. 1388, owned by Bislichis, bought in 1849 by Mendel Landsberg in Krzeminiec. "", ""type"": ""text""}]","[{""text"": ""On foll. 53 and 56 missing parts of the text were added according to an unknown source by Landsberg. "", ""type"": ""text""}]",,,,,,"","","",
